week,staff_id,staff_name,role,service,present,roster_staff_id,is_off_roster
27,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
28,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
29,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
30,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
31,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
32,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
33,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
34,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
35,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
36,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
37,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
38,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
39,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
40,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
41,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
42,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
43,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
44,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
45,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
46,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
47,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
48,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
49,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
50,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
51,STF-8a885bae,Lauren Daniels,nurse,general_medicine,0,STF-b3eabf08,0
52,STF-8a885bae,Lauren Daniels,nurse,general_medicine,1,STF-b3eabf08,0
1,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
2,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
3,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
4,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
5,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
6,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
7,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
8,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
9,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
10,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
11,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
12,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
13,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
14,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
15,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
16,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
17,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
18,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
19,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
20,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
21,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
22,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
23,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
24,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
25,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
26,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
27,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
28,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
29,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
30,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
31,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
32,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
33,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
34,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
35,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
36,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
37,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
38,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
39,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
40,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
41,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
42,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
43,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
44,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
45,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
46,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
47,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
48,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
49,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
50,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
51,STF-551ccae1,Amy Silva,nurse,general_medicine,0,STF-b5fcdde5,0
52,STF-551ccae1,Amy Silva,nurse,general_medicine,1,STF-b5fcdde5,0
1,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
2,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
3,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
4,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
5,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
6,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
7,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
8,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
9,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
10,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
11,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
12,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
13,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
14,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
15,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
16,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
17,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
18,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
19,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
20,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
21,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
22,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
23,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
24,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
25,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
26,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
27,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
28,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
29,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
30,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
31,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
32,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
33,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
34,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
35,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
36,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
37,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
38,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
39,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
40,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
41,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
42,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
43,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
44,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
45,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
46,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
47,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
48,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
49,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
50,STF-2dfd271e,Sarah Moore,nurse,general_medicine,1,STF-9b1ae05a,0
51,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
52,STF-2dfd271e,Sarah Moore,nurse,general_medicine,0,STF-9b1ae05a,0
1,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
2,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
3,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
4,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
5,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
6,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
7,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
8,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
9,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
10,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
11,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
12,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
13,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
14,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
15,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
16,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
17,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
18,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
19,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
20,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
21,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
22,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
23,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
24,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
25,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
26,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
27,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
28,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
29,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
30,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
31,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
32,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
33,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
34,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
35,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
36,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
37,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
38,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
39,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
40,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
41,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
42,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
43,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
44,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
45,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
46,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
47,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
48,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
49,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
50,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
51,STF-0f188974,Angela Lopez,nurse,general_medicine,0,STF-9a4c0716,0
52,STF-0f188974,Angela Lopez,nurse,general_medicine,1,STF-9a4c0716,0
1,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
2,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
3,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
4,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
5,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
6,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
7,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
8,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
9,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
10,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
11,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
12,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
13,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
14,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
15,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
16,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
17,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
18,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
19,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
20,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
21,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
22,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
23,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
24,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
25,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
26,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
27,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
28,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
29,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
30,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
31,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
32,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
33,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
34,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
35,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
36,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
37,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
38,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
39,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
40,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
41,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
42,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
43,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
44,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
45,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
46,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
47,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
48,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
49,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
50,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
51,STF-dc6ad834,Megan Young,nurse,general_medicine,0,STF-3b8145ed,0
52,STF-dc6ad834,Megan Young,nurse,general_medicine,1,STF-3b8145ed,0
1,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
2,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
3,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
4,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
5,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
6,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
7,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
8,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
9,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
10,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
11,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
12,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
13,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
14,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
15,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
16,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
17,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
18,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
19,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
20,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
21,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
22,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
23,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
24,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
25,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
26,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
27,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
28,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
29,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
30,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
31,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
32,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
33,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
34,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
35,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
36,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
37,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
38,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
39,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
40,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
41,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
42,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
43,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
44,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
45,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
46,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
47,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
48,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
49,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
50,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
51,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,0,STF-00b6381d,0
52,STF-44cbfc17,Steve Sanchez,nurse,general_medicine,1,STF-00b6381d,0
1,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
2,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
3,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
4,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
5,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
6,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
7,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
8,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
9,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
10,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
11,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
12,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
13,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
14,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
15,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
16,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
17,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
18,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,0,STF-cb0c3c50,0
19,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
20,STF-8c3d09d0,Lisa Barnes,nurse,general_medicine,1,STF-cb0c3c50,0
